prop_id,crop,class_code,suitability_group,suitability_score,street,suburb,state,postcode,full_address,latitude,longitude
10,Potatoes,96610,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Pyrethrum,59031,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Raspberries,155235,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Red.Clover,12575,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Rye.Grass,11781,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Sparkling.Wine.Grapes,250,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Strawberries,121252,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Strawberry.Clover,11106,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Table.Wine.Grapes,318,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Tall.Fescue.Continental,13063,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Tall.Fescue.Mediterranean,9084,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Wheat,27988,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,White.Clover,11525,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
11,Barley,460,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Blueberries..nhb.,1937,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Blueberries..shb.,2868,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Carrot.seed,1946,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Carrots,6052,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Cherries,83962,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Cocksfoot.Continental,3751,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Cocksfoot.Mediterranean,3942,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Enterprise.Versatility.Index,17996,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Enterprise.Versatility.Index...Pastures,6,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Eucalyptus.Globulus,130920,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Eucalyptus.Nitens,26455,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Hazelnuts,679,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Industrial.Hemp,1866,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Linseed,1940,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Lucerne,5035,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Olives,26816,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Onions,8628,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Phalaris,1313,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Pinus.Radiata,744,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Poppies,1495,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Potatoes,10791,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Pyrethrum,4517,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Raspberries,87513,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Red.Clover,2414,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Rye.Grass,1960,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Sparkling.Wine.Grapes,250,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Strawberries,48386,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Strawberry.Clover,2214,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Table.Wine.Grapes,318,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Tall.Fescue.Continental,2011,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Tall.Fescue.Mediterranean,3942,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,Wheat,1593,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
11,White.Clover,5010,Unsuitable,0,101 Pateena Road,Travellers Rest,TAS,7250,101 Pateena Road Travellers Rest TAS 7250 Australia,-41.4994418,147.0987821
12,Barley,2571,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Blueberries..nhb.,8808,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Blueberries..shb.,11377,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Carrot.seed,12296,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Carrots,8622,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Cherries,41325,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Cocksfoot.Continental,445,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Cocksfoot.Mediterranean,2589,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Enterprise.Versatility.Index,17996,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Enterprise.Versatility.Index...Pastures,0,NA,NA,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Eucalyptus.Globulus,7569,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Eucalyptus.Nitens,6132,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Hazelnuts,36365,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Industrial.Hemp,1170,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Linseed,844,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Lucerne,7705,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Olives,32560,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Onions,45748,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Phalaris,2295,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Pinus.Radiata,200,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Poppies,3060,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Potatoes,3186,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Pyrethrum,17646,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Raspberries,3852,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Red.Clover,652,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Rye.Grass,837,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Sparkling.Wine.Grapes,51,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Strawberries,6556,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Strawberry.Clover,989,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Table.Wine.Grapes,112,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Tall.Fescue.Continental,945,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Tall.Fescue.Mediterranean,2589,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,Wheat,3247,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
12,White.Clover,837,Unsuitable,0,85 Bramich Road,Acacia Hills,TAS,7306,85 Bramich Road Acacia Hills TAS 7306 Australia,-41.3031347,146.3345679
13,Barley,273,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Blueberries..nhb.,17260,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Blueberries..shb.,2562,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Carrot.seed,1716,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Carrots,5304,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Cherries,49205,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Cocksfoot.Continental,3437,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Cocksfoot.Mediterranean,3628,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Enterprise.Versatility.Index,17996,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Enterprise.Versatility.Index...Pastures,20,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Eucalyptus.Globulus,25317,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Eucalyptus.Nitens,17350,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Hazelnuts,65656,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Industrial.Hemp,1866,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Linseed,2414,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Lucerne,5035,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Olives,8684,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Onions,189429,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Phalaris,2326,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Pinus.Radiata,744,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Poppies,880,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Potatoes,10211,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Pyrethrum,4167,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Raspberries,49464,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Red.Clover,1938,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Rye.Grass,313,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Sparkling.Wine.Grapes,250,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Strawberries,3134,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Strawberry.Clover,112,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Table.Wine.Grapes,318,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Tall.Fescue.Continental,156,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Tall.Fescue.Mediterranean,3628,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,Wheat,266,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
13,White.Clover,313,Unsuitable,0,1 Barnard Drive,Bicheno,TAS,7215,1 Barnard Drive Bicheno TAS 7215 Australia,-41.8430573,148.2488157
14,Barley,3583,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Blueberries..nhb.,12058,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Blueberries..shb.,15581,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Carrot.seed,10376,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Carrots,17440,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Cherries,61908,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Cocksfoot.Continental,810,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Cocksfoot.Mediterranean,2954,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Enterprise.Versatility.Index,17996,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Enterprise.Versatility.Index...Pastures,6,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Eucalyptus.Globulus,11047,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Eucalyptus.Nitens,9552,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Hazelnuts,32860,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Industrial.Hemp,1151,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Linseed,3348,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Lucerne,7686,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Olives,14062,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Onions,42533,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Phalaris,2936,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Pinus.Radiata,177,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Poppies,3043,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Potatoes,7875,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Pyrethrum,17457,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Raspberries,8225,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Red.Clover,3563,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Rye.Grass,4081,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Sparkling.Wine.Grapes,1,Well suited,3,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Strawberries,79165,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Strawberry.Clover,3861,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Table.Wine.Grapes,219,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Tall.Fescue.Continental,2584,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Tall.Fescue.Mediterranean,2954,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,Wheat,4430,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
14,White.Clover,3614,Unsuitable,0,75 Coppermine Road,Frankford,TAS,7275,75 Coppermine Road Frankford TAS 7275 Australia,-41.2986624,146.7544181
15,Barley,22639,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Blueberries..nhb.,59898,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Blueberries..shb.,59518,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Carrot.seed,53933,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Carrots,57192,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Cherries,490266,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Cocksfoot.Continental,10791,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Cocksfoot.Mediterranean,10791,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Enterprise.Versatility.Index,17996,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Enterprise.Versatility.Index...Pastures,20,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Eucalyptus.Globulus,244024,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Eucalyptus.Nitens,156298,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Hazelnuts,356174,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Industrial.Hemp,6353,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Linseed,12233,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
15,Lucerne,18197,Unsuitable,0,2156 Huon Road,Lower Longley,TAS,7109,2156 Huon Road Lower Longley TAS 7109 Australia,-42.9717568,147.1727961
